match_id,date,league,home_recent_wins,home_recent_draws,home_recent_losses,home_recent_goals_for,home_recent_goals_against,home_recent_form_points,away_recent_wins,away_recent_draws,away_recent_losses,away_recent_goals_for,away_recent_goals_against,away_recent_form_points,h2h_home_wins,h2h_draws,h2h_away_wins,home_avg_goals,home_total_matches,away_avg_goals,away_total_matches,total_goals,over_2_5,btts,home_win,draw,away_win
1469,2024-04-21,PL,1,2,2,5,7,5,1,2,2,7,9,5,2,2,1,0.0,0,0.0,0,7,1,1,1,0,0
1470,2024-04-21,PL,2,1,2,9,7,7,2,2,1,8,6,8,1,2,2,0.0,0,0.0,0,4,1,1,0,0,1
3356,2024-04-21,PD,1,2,2,4,5,5,3,1,1,10,7,10,1,2,2,0.0,0,0.0,0,2,0,1,0,1,0
3357,2024-04-21,PD,1,2,2,5,8,5,3,1,1,11,6,10,0,0,3,0.0,0,0.0,0,3,1,1,0,0,1
3358,2024-04-21,PD,1,0,4,1,6,3,3,0,2,7,8,9,1,0,4,0.0,0,0.0,0,2,0,0,1,0,0
3359,2024-04-21,PD,4,1,0,13,4,13,4,1,0,6,0,13,3,0,2,0.0,0,0.0,0,5,1,1,1,0,0
4986,2024-04-21,BL1,0,1,4,3,12,1,4,1,0,12,3,13,1,1,3,0.0,0,0.0,0,3,1,1,1,0,0
4987,2024-04-21,BL1,4,0,1,9,4,12,5,0,0,13,3,15,3,1,1,0.0,0,0.0,0,2,0,1,0,1,0
4988,2024-04-21,BL1,3,0,2,9,8,9,3,1,1,11,9,10,2,3,0,0.0,0,0.0,0,2,0,1,0,1,0
3360,2024-04-22,PD,3,1,1,9,6,10,2,1,2,2,2,7,2,2,1,0.0,0,0.0,0,3,1,1,1,0,0
1471,2024-04-23,PL,3,1,1,7,2,10,3,2,0,17,9,11,3,1,1,0.0,0,0.0,0,5,1,0,1,0,0
1472,2024-04-24,PL,0,2,3,4,9,2,2,1,2,7,8,7,1,1,1,0.0,0,0.0,0,1,0,0,0,0,1
1473,2024-04-24,PL,2,1,2,9,8,7,3,1,1,12,7,10,0,3,2,0.0,0,0.0,0,2,0,0,1,0,0
1474,2024-04-24,PL,2,1,2,5,9,7,3,1,1,10,6,10,0,1,4,0.0,0,0.0,0,2,0,0,1,0,0
1475,2024-04-24,PL,1,3,1,10,9,6,0,2,3,7,14,2,2,0,1,0.0,0,0.0,0,6,1,1,1,0,0
1476,2024-04-25,PL,1,2,2,3,6,5,3,2,0,14,5,11,0,1,4,0.0,0,0.0,0,4,1,0,0,0,1
3361,2024-04-26,PD,3,2,0,9,5,11,5,0,0,14,4,15,1,1,3,0.0,0,0.0,0,1,0,0,0,0,1
4989,2024-04-26,BL1,0,2,3,4,8,2,2,0,3,9,13,6,3,0,2,0.0,0,0.0,0,5,1,1,1,0,0
1477,2024-04-27,PL,1,1,3,8,13,4,2,1,2,8,7,7,1,0,4,0.0,0,0.0,0,4,1,1,0,1,0
1478,2024-04-27,PL,1,1,3,7,10,4,3,0,2,10,7,9,1,3,1,0.0,0,0.0,0,2,0,1,0,1,0
1479,2024-04-27,PL,1,3,1,12,11,6,1,3,1,8,6,6,4,1,0,0.0,0,0.0,0,2,0,1,0,1,0
1480,2024-04-27,PL,3,1,1,10,6,10,0,1,4,6,15,1,2,0,1,0.0,0,0.0,0,6,1,1,1,0,0
1481,2024-04-27,PL,0,2,3,4,8,2,1,0,4,5,15,3,0,1,0,0.0,0,0.0,0,3,1,1,1,0,0
1482,2024-04-27,PL,3,1,1,6,7,10,2,3,0,11,5,9,2,1,2,0.0,0,0.0,0,1,0,0,1,0,0
1483,2024-04-27,PL,3,1,1,11,8,10,2,2,1,14,12,8,2,0,3,0.0,0,0.0,0,4,1,1,0,1,0
3362,2024-04-27,PD,0,0,5,1,10,0,3,0,2,10,7,9,0,0,1,0.0,0,0.0,0,2,0,0,0,0,1
3363,2024-04-27,PD,1,2,2,6,9,5,1,2,2,2,3,5,2,0,1,0.0,0,0.0,0,4,1,1,0,0,1
3364,2024-04-27,PD,2,0,3,3,5,6,2,1,2,7,8,7,0,1,4,0.0,0,0.0,0,3,1,0,1,0,0
3365,2024-04-27,PD,2,0,3,5,9,6,2,2,1,6,4,8,2,1,2,0.0,0,0.0,0,4,1,1,1,0,0
4990,2024-04-27,BL1,2,1,2,8,8,7,1,1,3,4,11,4,3,0,2,0.0,0,0.0,0,3,1,0,0,0,1
4991,2024-04-27,BL1,3,0,2,14,8,9,1,2,2,5,8,5,2,1,2,0.0,0,0.0,0,3,1,1,1,0,0
4992,2024-04-27,BL1,2,1,2,8,8,7,2,0,3,5,9,6,4,0,1,0.0,0,0.0,0,3,1,1,0,0,1
4993,2024-04-27,BL1,4,1,0,14,3,13,3,1,1,8,4,10,4,0,1,0.0,0,0.0,0,5,1,1,1,0,0
4994,2024-04-27,BL1,4,1,0,12,4,13,3,1,1,11,5,10,3,2,0,0.0,0,0.0,0,4,1,1,0,1,0
1484,2024-04-28,PL,2,1,2,6,7,7,0,2,3,2,10,2,0,0,3,0.0,0,0.0,0,3,1,0,1,0,0
1485,2024-04-28,PL,2,1,2,6,10,7,4,0,1,12,2,12,1,1,3,0.0,0,0.0,0,5,1,1,0,0,1
1486,2024-04-28,PL,1,2,2,7,9,5,4,1,0,17,4,13,0,1,2,0.0,0,0.0,0,2,0,0,0,0,1
3366,2024-04-28,PD,2,0,3,4,7,6,1,1,3,2,4,4,1,2,2,0.0,0,0.0,0,2,0,1,0,1,0
3367,2024-04-28,PD,1,1,3,3,4,4,1,0,4,6,9,3,1,1,3,0.0,0,0.0,0,3,1,0,1,0,0
3368,2024-04-28,PD,3,1,1,8,6,10,2,2,1,4,2,8,2,1,2,0.0,0,0.0,0,3,1,0,1,0,0
3369,2024-04-28,PD,2,0,3,8,10,6,3,1,1,8,5,10,0,3,2,0.0,0,0.0,0,2,0,1,0,1,0
4995,2024-04-28,BL1,1,1,3,8,11,4,1,1,3,3,9,4,0,0,5,0.0,0,0.0,0,0,0,0,0,1,0
4996,2024-04-28,BL1,3,2,0,11,2,11,1,1,3,4,11,4,1,3,1,0.0,0,0.0,0,2,0,1,0,1,0
4997,2024-04-28,BL1,1,1,3,6,12,4,1,3,1,9,9,6,0,0,1,0.0,0,0.0,0,1,0,0,0,0,1
3370,2024-04-29,PD,4,0,1,8,3,12,2,1,2,3,3,7,4,1,0,0.0,0,0.0,0,6,1,1,1,0,0
1487,2024-05-02,PL,2,2,1,14,12,8,2,1,2,8,10,7,3,1,1,0.0,0,0.0,0,2,0,0,1,0,0
1488,2024-05-03,PL,1,0,4,5,15,3,4,0,1,6,6,12,1,0,0,0.0,0,0.0,0,2,0,1,0,1,0
3371,2024-05-03,PD,2,2,1,5,3,8,1,2,2,5,7,5,0,5,0,0.0,0,0.0,0,2,0,0,0,0,1
4998,2024-05-03,BL1,2,0,3,11,13,6,4,1,0,13,3,13,1,0,4,0.0,0,0.0,0,2,0,1,0,1,0
1489,2024-05-04,PL,4,0,1,13,4,12,2,1,2,8,7,7,3,0,0,0.0,0,0.0,0,3,1,0,1,0,0
1490,2024-05-04,PL,2,2,1,10,5,8,1,1,3,5,8,4,2,0,1,0.0,0,0.0,0,0,0,0,0,1,0
1491,2024-05-04,PL,1,3,1,7,5,6,3,1,1,11,4,10,0,0,5,0.0,0,0.0,0,5,1,1,0,0,1
1492,2024-05-04,PL,0,1,4,6,17,1,1,1,3,6,10,4,0,0,1,0.0,0,0.0,0,4,1,1,0,0,1
1493,2024-05-04,PL,5,0,0,19,4,15,1,1,3,5,8,4,4,0,1,0.0,0,0.0,0,6,1,1,1,0,0
3372,2024-05-04,PD,2,2,1,6,4,8,0,0,5,1,10,0,0,1,0,0.0,0,0.0,0,2,0,0,1,0,0
3373,2024-05-04,PD,5,0,0,11,4,15,1,1,3,3,8,4,3,2,0,0.0,0,0.0,0,3,1,0,1,0,0
3374,2024-05-04,PD,3,0,2,10,7,9,4,0,1,11,5,12,1,1,1,0.0,0,0.0,0,6,1,1,1,0,0
3375,2024-05-04,PD,1,2,2,3,4,5,3,0,2,8,8,9,3,0,2,0.0,0,0.0,0,1,0,0,0,0,1
4999,2024-05-04,BL1,2,1,2,6,7,7,1,1,3,5,10,4,3,2,0,0.0,0,0.0,0,6,1,1,1,0,0
5000,2024-05-04,BL1,2,2,1,10,7,8,3,0,2,11,7,9,0,2,3,0.0,0,0.0,0,4,1,1,1,0,0
5001,2024-05-04,BL1,2,1,2,6,9,7,1,1,3,7,10,4,1,2,2,0.0,0,0.0,0,4,1,1,0,1,0
5002,2024-05-04,BL1,3,0,2,6,7,9,1,1,3,4,8,4,1,0,0,0.0,0,0.0,0,3,1,0,1,0,0
5003,2024-05-04,BL1,1,2,2,4,7,5,2,1,2,7,7,7,1,1,3,0.0,0,0.0,0,0,0,0,0,1,0
1494,2024-05-05,PL,0,2,3,1,11,2,2,2,1,11,10,8,0,0,5,0.0,0,0.0,0,1,0,0,1,0,0
1495,2024-05-05,PL,2,2,1,12,9,8,1,2,2,7,11,5,2,1,2,0.0,0,0.0,0,5,1,0,1,0,0
1496,2024-05-05,PL,1,2,2,7,8,5,1,1,3,6,11,4,2,2,1,0.0,0,0.0,0,6,1,1,1,0,0
3376,2024-05-05,PD,1,0,4,6,10,3,2,1,2,7,8,7,1,0,4,0.0,0,0.0,0,2,0,0,0,0,1
3377,2024-05-05,PD,2,1,2,7,7,7,3,1,1,8,4,10,0,2,3,0.0,0,0.0,0,5,1,1,1,0,0
3378,2024-05-05,PD,2,1,2,5,6,7,2,0,3,5,5,6,1,2,2,0.0,0,0.0,0,1,0,0,0,0,1
3379,2024-05-05,PD,3,1,1,7,4,10,2,1,2,6,3,7,3,0,2,0.0,0,0.0,0,3,1,0,1,0,0
3380,2024-05-05,PD,2,2,1,4,4,8,1,1,3,5,10,4,2,0,1,0.0,0,0.0,0,1,0,0,0,0,1
5004,2024-05-05,BL1,0,2,3,1,8,2,1,2,2,7,8,5,2,1,2,0.0,0,0.0,0,7,1,1,0,0,1
5005,2024-05-05,BL1,1,2,2,5,7,5,3,2,0,11,4,11,2,0,3,0.0,0,0.0,0,6,1,1,0,0,1
5006,2024-05-05,BL1,2,2,1,9,8,8,2,3,0,10,3,9,1,0,0,0.0,0,0.0,0,2,0,1,0,1,0
1497,2024-05-06,PL,3,1,1,11,7,10,1,3,1,12,11,6,2,1,2,0.0,0,0.0,0,4,1,0,1,0,0
3381,2024-05-10,PD,3,0,2,6,3,9,4,0,1,14,8,12,0,0,1,0.0,0,0.0,0,4,1,1,0,1,0
5007,2024-05-10,BL1,1,0,4,5,14,3,3,1,1,10,5,10,1,1,3,0.0,0,0.0,0,1,0,0,0,0,1
1498,2024-05-11,PL,1,2,2,4,5,5,5,0,0,20,4,15,0,0,5,0.0,0,0.0,0,4,1,0,0,0,1
1499,2024-05-11,PL,2,1,2,7,8,7,2,2,1,10,5,8,0,2,1,0.0,0,0.0,0,3,1,1,0,0,1
1500,2024-05-11,PL,3,1,1,6,7,10,0,0,5,5,18,0,1,1,1,0.0,0,0.0,0,1,0,0,1,0,0
1501,2024-05-11,PL,4,0,1,14,4,12,1,1,3,2,11,4,2,2,1,0.0,0,0.0,0,2,0,1,0,1,0
1502,2024-05-11,PL,1,0,4,7,14,3,1,2,2,7,8,5,4,0,1,0.0,0,0.0,0,3,1,1,1,0,0
1503,2024-05-11,PL,1,1,3,6,15,4,1,1,3,6,14,4,1,0,0,0.0,0,0.0,0,4,1,1,1,0,0
1504,2024-05-11,PL,1,1,3,5,11,4,4,1,0,13,3,13,1,0,4,0.0,0,0.0,0,4,1,1,0,0,1
1505,2024-05-11,PL,1,1,3,6,10,4,3,1,1,15,7,10,1,2,0,0.0,0,0.0,0,5,1,1,0,0,1
3382,2024-05-11,PD,0,2,3,2,5,2,0,0,5,1,11,0,0,1,0,0.0,0,0.0,0,1,0,0,1,0,0
3383,2024-05-11,PD,2,1,2,9,7,7,4,1,0,9,2,13,0,3,2,0.0,0,0.0,0,5,1,1,1,0,0
3384,2024-05-11,PD,2,1,2,6,5,7,5,0,0,10,2,15,0,0,5,0.0,0,0.0,0,4,1,0,0,0,1
3385,2024-05-11,PD,1,2,2,5,7,5,1,0,4,4,8,3,3,1,1,0.0,0,0.0,0,4,1,1,0,1,0
5008,2024-05-11,BL1,1,2,2,3,6,5,0,1,4,4,12,1,0,2,3,0.0,0,0.0,0,5,1,1,1,0,0
5009,2024-05-11,BL1,1,2,2,4,7,5,2,2,1,7,6,8,0,0,1,0.0,0,0.0,0,2,0,1,0,1,0
5010,2024-05-11,BL1,1,2,2,9,9,5,1,1,3,6,12,4,0,2,3,0.0,0,0.0,0,2,0,1,0,1,0
5011,2024-05-11,BL1,4,1,0,14,4,13,2,2,1,8,9,8,4,1,0,0.0,0,0.0,0,2,0,1,0,1,0
5012,2024-05-11,BL1,2,3,0,11,4,9,2,1,2,9,8,7,0,2,3,0.0,0,0.0,0,3,1,0,1,0,0
1506,2024-05-12,PL,1,3,1,9,11,6,4,0,1,13,4,12,2,0,3,0.0,0,0.0,0,1,0,0,0,0,1
3386,2024-05-12,PD,1,1,3,3,9,4,1,2,2,4,5,5,0,3,2,0.0,0,0.0,0,1,0,0,1,0,0
3387,2024-05-12,PD,4,0,1,9,5,12,2,1,2,8,8,7,5,0,0,0.0,0,0.0,0,1,0,0,1,0,0
3388,2024-05-12,PD,2,0,3,5,7,6,1,2,2,2,5,5,1,3,1,0.0,0,0.0,0,0,0,0,0,1,0
3389,2024-05-12,PD,3,1,1,9,6,10,1,1,3,5,10,4,2,1,0,0.0,0,0.0,0,5,1,1,1,0,0
5013,2024-05-12,BL1,1,0,4,2,9,3,2,1,2,11,12,7,0,1,0,0.0,0,0.0,0,6,1,0,0,0,1
5014,2024-05-12,BL1,3,0,2,12,8,9,3,0,2,7,7,9,4,1,0,0.0,0,0.0,0,2,0,0,1,0,0
5015,2024-05-12,BL1,2,1,2,9,9,7,3,2,0,14,4,11,1,1,3,0.0,0,0.0,0,5,1,0,0,0,1
1507,2024-05-13,PL,2,2,1,10,7,8,2,1,2,9,8,7,0,1,4,0.0,0,0.0,0,6,1,1,0,1,0
3390,2024-05-13,PD,3,0,2,10,9,9,2,2,1,6,4,8,4,0,1,0.0,0,0.0,0,2,0,0,1,0,0
1508,2024-05-14,PL,1,0,4,6,14,3,5,0,0,20,2,15,3,1,1,0.0,0,0.0,0,2,0,0,0,0,1
3391,2024-05-14,PD,0,1,4,3,10,1,1,1,3,3,5,4,2,1,2,0.0,0,0.0,0,2,0,1,0,1,0
3392,2024-05-14,PD,5,0,0,12,2,15,3,1,1,8,4,10,4,0,1,0.0,0,0.0,0,5,1,0,1,0,0
3393,2024-05-14,PD,3,1,1,13,8,10,3,1,1,11,7,10,1,0,2,0.0,0,0.0,0,1,0,0,0,0,1
1509,2024-05-15,PL,1,2,2,3,9,5,3,1,1,12,9,10,2,2,1,0.0,0,0.0,0,3,1,1,0,0,1
1510,2024-05-15,PL,1,2,2,7,10,5,3,1,1,14,5,10,1,2,2,0.0,0,0.0,0,5,1,1,1,0,0
3394,2024-05-15,PD,3,1,1,10,5,10,1,1,3,3,9,4,3,2,0,0.0,0,0.0,0,1,0,0,0,0,1
3395,2024-05-15,PD,1,2,2,2,5,5,2,1,2,6,8,7,2,1,0,0.0,0,0.0,0,3,1,1,1,0,0
3396,2024-05-15,PD,2,0,3,8,9,6,1,3,1,7,7,6,2,0,3,0.0,0,0.0,0,3,1,1,1,0,0
3397,2024-05-15,PD,1,2,2,4,5,5,4,0,1,8,4,12,0,2,3,0.0,0,0.0,0,3,1,0,0,0,1
3398,2024-05-16,PD,0,0,5,1,11,0,4,1,0,10,5,13,0,0,1,0.0,0,0.0,0,4,1,1,0,1,0
3399,2024-05-16,PD,1,1,3,7,10,4,3,0,2,11,9,9,1,0,2,0.0,0,0.0,0,2,0,0,0,0,1
3400,2024-05-16,PD,1,2,2,5,6,5,1,1,3,4,7,4,1,3,1,0.0,0,0.0,0,1,0,0,1,0,0
3401,2024-05-18,PD,3,1,1,8,7,10,1,1,3,4,8,4,0,4,1,0.0,0,0.0,0,1,0,0,1,0,0
5016,2024-05-18,BL1,2,1,2,9,10,7,1,0,4,2,11,3,1,0,0,0.0,0,0.0,0,4,1,0,1,0,0
5017,2024-05-18,BL1,1,1,3,6,12,4,3,2,0,11,4,11,2,2,1,0.0,0,0.0,0,4,1,1,0,1,0
5018,2024-05-18,BL1,1,3,1,5,5,6,1,2,2,4,7,5,0,1,0,0.0,0,0.0,0,5,1,1,1,0,0
5019,2024-05-18,BL1,2,1,2,14,11,7,4,0,1,12,5,12,0,2,3,0.0,0,0.0,0,6,1,1,1,0,0
5020,2024-05-18,BL1,3,2,0,18,4,11,1,0,4,4,12,3,3,0,2,0.0,0,0.0,0,3,1,1,1,0,0
5021,2024-05-18,BL1,3,1,1,10,5,10,0,3,2,7,9,3,2,1,2,0.0,0,0.0,0,4,1,0,1,0,0
5022,2024-05-18,BL1,0,1,4,6,14,1,1,3,1,4,4,6,2,2,1,0.0,0,0.0,0,3,1,1,1,0,0
5023,2024-05-18,BL1,2,2,1,8,9,8,2,1,2,8,12,7,2,1,0,0.0,0,0.0,0,5,1,1,1,0,0
5024,2024-05-18,BL1,3,0,2,6,6,9,2,3,0,10,4,9,3,1,1,0.0,0,0.0,0,4,1,1,0,0,1
1511,2024-05-19,PL,5,0,0,14,2,15,4,1,0,7,1,13,3,0,2,0.0,0,0.0,0,3,1,1,1,0,0
1512,2024-05-19,PL,3,1,1,9,3,10,2,1,2,12,8,7,0,1,4,0.0,0,0.0,0,6,1,1,0,0,1
1513,2024-05-19,PL,1,1,3,3,10,4,2,1,2,8,10,7,4,0,1,0.0,0,0.0,0,2,0,0,0,0,1
1514,2024-05-19,PL,1,2,2,8,9,5,1,1,3,7,10,4,0,1,0,0.0,0,0.0,0,3,1,1,0,0,1
1515,2024-05-19,PL,4,1,0,14,5,13,2,0,3,6,8,6,2,1,0,0.0,0,0.0,0,3,1,1,1,0,0
1516,2024-05-19,PL,4,1,0,15,4,13,2,2,1,10,7,8,1,1,3,0.0,0,0.0,0,5,1,0,1,0,0
1517,2024-05-19,PL,2,2,1,12,10,8,1,0,4,4,12,3,4,0,1,0.0,0,0.0,0,2,0,0,1,0,0
1518,2024-05-19,PL,0,1,4,5,16,1,1,2,2,4,8,5,0,0,1,0.0,0,0.0,0,6,1,1,0,0,1
1519,2024-05-19,PL,5,0,0,17,1,15,1,1,3,7,15,4,4,1,0,0.0,0,0.0,0,4,1,1,1,0,0
1520,2024-05-19,PL,0,0,5,5,17,0,1,0,4,6,12,3,0,0,3,0.0,0,0.0,0,3,1,0,0,0,1
3402,2024-05-19,PD,1,2,2,7,8,5,2,1,2,8,6,7,1,1,3,0.0,0,0.0,0,2,0,0,1,0,0
3403,2024-05-19,PD,4,0,1,8,3,12,0,2,3,4,10,2,5,0,0,0.0,0,0.0,0,5,1,1,0,0,1
3404,2024-05-19,PD,3,0,2,12,9,9,2,1,2,4,6,7,0,2,3,0.0,0,0.0,0,3,1,0,1,0,0
3405,2024-05-19,PD,3,2,0,10,6,11,2,1,2,4,4,7,2,3,0,0.0,0,0.0,0,2,0,0,0,0,1
3406,2024-05-19,PD,2,1,2,4,8,7,0,1,4,3,11,1,0,1,0,0.0,0,0.0,0,0,0,0,0,1,0
3407,2024-05-19,PD,1,1,3,5,10,4,3,0,2,9,8,9,0,2,3,0.0,0,0.0,0,3,1,1,0,0,1
3408,2024-05-19,PD,1,2,2,4,5,5,1,0,4,5,10,3,1,1,1,0.0,0,0.0,0,4,1,1,0,1,0
3409,2024-05-19,PD,0,1,4,3,8,1,3,1,1,12,6,10,1,0,2,0.0,0,0.0,0,4,1,1,0,0,1
3410,2024-05-19,PD,4,0,1,11,6,12,5,0,0,16,2,15,2,2,1,0.0,0,0.0,0,8,1,1,0,1,0
3411,2024-05-24,PD,3,1,1,11,6,10,1,0,4,5,11,3,1,0,0,0.0,0,0.0,0,7,1,0,1,0,0
3412,2024-05-25,PD,1,2,2,7,9,5,3,1,1,13,9,10,2,0,3,0.0,0,0.0,0,2,0,1,0,1,0
3413,2024-05-25,PD,3,0,2,5,3,9,4,0,1,9,5,12,0,2,3,0.0,0,0.0,0,2,0,0,0,0,1
3414,2024-05-25,PD,1,1,3,6,10,4,2,2,1,3,4,8,0,3,0,0.0,0,0.0,0,7,1,1,1,0,0
3415,2024-05-25,PD,1,1,3,2,8,4,2,1,2,8,7,7,1,1,3,0.0,0,0.0,0,1,0,0,0,0,1
3416,2024-05-25,PD,4,1,0,17,4,13,2,2,1,8,7,8,2,3,0,0.0,0,0.0,0,0,0,0,0,1,0
3417,2024-05-26,PD,1,0,4,3,8,3,1,3,1,5,5,6,2,2,1,0.0,0,0.0,0,3,1,1,0,0,1
3418,2024-05-26,PD,3,0,2,7,8,9,0,1,4,3,9,1,0,1,4,0.0,0,0.0,0,4,1,1,0,1,0
3419,2024-05-26,PD,0,2,3,2,7,2,3,1,1,7,7,10,1,0,0,0.0,0,0.0,0,2,0,1,0,1,0
3420,2024-05-26,PD,1,1,3,6,7,4,4,0,1,13,6,12,0,1,4,0.0,0,0.0,0,3,1,1,0,0,1
3421,2024-08-15,PD,3,1,1,8,4,10,0,0,5,1,9,0,1,4,0,0.0,0,0.0,0,2,0,1,0,1,0
3422,2024-08-15,PD,2,2,1,7,6,8,3,1,1,16,6,10,2,1,1,0.0,0,0.0,0,2,0,1,0,1,0
1521,2024-08-16,PL,2,1,2,6,8,7,1,2,2,6,10,5,3,1,1,0.0,0,0.0,0,1,0,0,1,0,0
3423,2024-08-16,PD,3,1,1,9,7,10,2,2,1,5,8,8,3,1,1,0.0,0,0.0,0,3,1,1,1,0,0
3424,2024-08-16,PD,0,3,2,3,6,3,1,0,4,6,8,3,0,0,2,0.0,0,0.0,0,4,1,1,0,1,0
1522,2024-08-17,PL,0,0,0,0,0,0,2,2,1,11,9,8,0,0,0,0.0,0,0.0,0,2,0,0,0,0,1
1523,2024-08-17,PL,5,0,0,14,3,15,1,0,4,4,12,3,5,0,0,0.0,0,0.0,0,2,0,0,1,0,0
1524,2024-08-17,PL,3,1,1,6,3,10,1,1,3,3,8,4,1,2,2,0.0,0,0.0,0,3,1,0,0,0,1
1525,2024-08-17,PL,3,1,1,16,8,10,0,1,4,9,16,1,4,1,0,0.0,0,0.0,0,1,0,0,1,0,0
1526,2024-08-17,PL,2,0,3,7,9,6,2,0,3,6,7,6,0,2,2,0.0,0,0.0,0,2,0,1,0,1,0
1527,2024-08-17,PL,1,1,3,8,16,4,1,2,2,8,12,5,2,2,1,0.0,0,0.0,0,3,1,1,0,0,1
3425,2024-08-17,PD,1,3,1,8,7,6,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
3426,2024-08-17,PD,0,2,3,3,7,2,4,0,1,11,5,12,0,1,4,0.0,0,0.0,0,3,1,1,0,0,1
1528,2024-08-18,PL,2,1,2,9,7,7,4,1,0,15,2,13,0,4,1,0.0,0,0.0,0,3,1,1,1,0,0
1529,2024-08-18,PL,5,0,0,14,4,15,5,0,0,16,2,15,0,2,3,0.0,0,0.0,0,2,0,0,0,0,1
3427,2024-08-18,PD,3,0,2,5,4,9,1,1,3,2,6,4,2,3,0,0.0,0,0.0,0,3,1,1,0,0,1
3428,2024-08-18,PD,2,2,1,6,5,8,3,2,0,16,4,11,1,0,4,0.0,0,0.0,0,2,0,1,0,1,0
1530,2024-08-19,PL,1,2,2,7,11,5,2,0,3,7,9,6,1,0,4,0.0,0,0.0,0,2,0,1,0,1,0
3429,2024-08-19,PD,1,2,2,3,6,5,1,3,1,12,13,6,1,0,1,0.0,0,0.0,0,1,0,0,1,0,0
3430,2024-08-19,PD,2,2,1,11,10,8,4,0,1,8,4,12,1,2,2,0.0,0,0.0,0,4,1,1,0,1,0
3431,2024-08-23,PD,3,1,1,8,6,10,0,2,3,4,8,2,0,2,3,0.0,0,0.0,0,4,1,1,1,0,0
3432,2024-08-23,PD,0,1,4,5,10,1,2,3,0,11,9,9,1,3,1,0.0,0,0.0,0,3,1,1,0,0,1
1531,2024-08-24,PL,2,1,2,6,5,7,3,0,2,6,7,9,4,0,1,0.0,0,0.0,0,3,1,1,1,0,0
1532,2024-08-24,PL,3,1,1,14,4,10,1,1,3,7,13,4,3,1,1,0.0,0,0.0,0,2,0,0,0,0,1
1533,2024-08-24,PL,1,2,2,5,8,5,1,2,2,6,10,5,3,0,1,0.0,0,0.0,0,3,1,1,1,0,0
1534,2024-08-24,PL,5,0,0,16,2,15,0,0,1,0,2,0,0,0,0,0.0,0,0.0,0,5,1,1,1,0,0
1535,2024-08-24,PL,0,1,4,8,14,1,2,1,2,8,8,7,0,0,2,0.0,0,0.0,0,1,0,0,0,0,1
1536,2024-08-24,PL,2,1,2,8,8,7,2,1,2,4,6,7,3,2,0,0.0,0,0.0,0,4,1,0,1,0,0
1537,2024-08-24,PL,1,2,2,7,12,5,5,0,0,11,3,15,2,0,3,0.0,0,0.0,0,2,0,0,0,0,1
3433,2024-08-24,PD,1,4,0,9,6,7,2,3,0,7,5,9,1,2,2,0.0,0,0.0,0,1,0,0,1,0,0
3434,2024-08-24,PD,5,0,0,11,2,15,2,2,1,7,5,8,4,1,0,0.0,0,0.0,0,3,1,1,1,0,0
3435,2024-08-24,PD,1,3,1,10,10,6,2,0,3,4,6,6,1,0,3,0.0,0,0.0,0,1,0,0,0,0,1
3436,2024-08-24,PD,0,1,4,2,8,1,2,1,2,4,6,7,0,4,1,0.0,0,0.0,0,0,0,0,0,1,0
1538,2024-08-25,PL,1,1,3,6,8,4,3,1,1,12,7,10,1,3,0,0.0,0,0.0,0,2,0,1,0,1,0
1539,2024-08-25,PL,1,0,4,4,13,3,4,0,1,12,6,12,3,1,1,0.0,0,0.0,0,8,1,1,0,0,1
1540,2024-08-25,PL,3,2,0,13,7,11,2,1,2,6,7,7,4,0,1,0.0,0,0.0,0,2,0,0,1,0,0
3437,2024-08-25,PD,2,3,0,14,5,9,2,2,1,4,3,8,4,0,0,0.0,0,0.0,0,3,1,0,1,0,0
3438,2024-08-25,PD,0,1,0,1,1,1,0,4,1,5,6,4,0,0,0,0.0,0,0.0,0,3,1,1,1,0,0
3439,2024-08-25,PD,1,2,2,5,10,5,1,3,1,6,7,6,0,2,3,0.0,0,0.0,0,0,0,0,0,1,0
3440,2024-08-25,PD,3,1,1,9,6,10,2,2,1,13,5,8,3,0,1,0.0,0,0.0,0,3,1,0,1,0,0
3441,2024-08-26,PD,2,3,0,10,8,9,4,1,0,11,6,13,3,1,1,0.0,0,0.0,0,7,1,1,1,0,0
3442,2024-08-27,PD,1,3,1,6,6,6,0,1,4,4,9,1,1,1,3,0.0,0,0.0,0,0,0,0,0,1,0
3443,2024-08-27,PD,2,1,2,4,6,7,5,0,0,11,3,15,2,2,1,0.0,0,0.0,0,3,1,1,0,0,1
3444,2024-08-28,PD,2,1,2,6,5,7,0,1,4,5,11,1,2,2,1,0.0,0,0.0,0,1,0,0,1,0,0
3445,2024-08-28,PD,2,2,1,4,4,8,1,1,0,3,2,4,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0
3446,2024-08-28,PD,3,1,1,11,6,10,0,3,2,8,10,3,2,2,0,0.0,0,0.0,0,0,0,0,0,1,0
3447,2024-08-28,PD,3,0,2,5,4,9,1,2,2,3,8,5,3,2,0,0.0,0,0.0,0,3,1,1,0,0,1
3448,2024-08-29,PD,2,1,2,11,6,7,2,3,0,8,4,9,2,1,1,0.0,0,0.0,0,4,1,0,1,0,0
3449,2024-08-29,PD,0,4,1,6,7,4,2,3,0,13,5,9,0,0,2,0.0,0,0.0,0,2,0,1,0,1,0
